country,year,CO2_per_capita
JPN,2017,9.3209999999999997
JPN,2018,8.9710000000000001
JPN,2019,8.6980000000000004
JPN,2020,8.2129999999999992
KAZ,1990,15.587999999999999
KAZ,1991,15.071999999999999
KAZ,1992,13.473000000000001
KAZ,1993,12.015000000000001
KAZ,1994,10.247999999999999
KAZ,1995,10.069000000000001
KAZ,1996,9.4250000000000007
KAZ,1997,9.1809999999999992
KAZ,1998,9.3059999999999992
KAZ,1999,7.6840000000000002
KAZ,2000,9.173
KAZ,2001,8.8620000000000001
KAZ,2002,10.013
KAZ,2003,11.114000000000001
KAZ,2004,11.702
KAZ,2005,12.428000000000001
KAZ,2006,13.638999999999999
KAZ,2007,13.884
KAZ,2008,13.763999999999999
KAZ,2009,13.429
KAZ,2010,14.734999999999999
KAZ,2011,13.955
KAZ,2012,14.172000000000001
KAZ,2013,14.441000000000001
KAZ,2014,16.789999999999999
KAZ,2015,16.757999999999999
KAZ,2016,16.431000000000001
KAZ,2017,17.033999999999999
KAZ,2018,17.408000000000001
KAZ,2019,15.411
KAZ,2020,14.464
KEN,1990,0.253
KEN,1991,0.20300000000000001
KEN,1992,0.22600000000000001
KEN,1993,0.251
KEN,1994,0.252
KEN,1995,0.28299999999999997
KEN,1996,0.33900000000000002
KEN,1997,0.29299999999999998
KEN,1998,0.34599999999999997
KEN,1999,0.33700000000000002
KEN,2000,0.33900000000000002
KEN,2001,0.29199999999999998
KEN,2002,0.23999999999999999
KEN,2003,0.20000000000000001
KEN,2004,0.22
KEN,2005,0.23599999999999999
KEN,2006,0.25900000000000001
KEN,2007,0.25600000000000001
KEN,2008,0.25800000000000001
KEN,2009,0.30199999999999999
KEN,2010,0.28499999999999998
KEN,2011,0.28599999999999998
KEN,2012,0.25600000000000001
KEN,2013,0.27000000000000002
KEN,2014,0.28699999999999998
KEN,2015,0.32300000000000001
KEN,2016,0.33800000000000002
KEN,2017,0.32900000000000001
KEN,2018,0.33900000000000002
KEN,2019,0.35499999999999998
KEN,2020,0.38300000000000001
KGZ,1990,4.306
KGZ,1991,3.508
KGZ,1992,2.3999999999999999
KGZ,1993,1.8300000000000001
KGZ,1994,1.3220000000000001
KGZ,1995,0.95599999999999996
KGZ,1996,1.1819999999999999
KGZ,1997,1.147
KGZ,1998,1.202
KGZ,1999,0.93400000000000005
KGZ,2000,0.91000000000000003
KGZ,2001,0.76000000000000001
KGZ,2002,0.96099999999999997
KGZ,2003,1.042
KGZ,2004,1.1160000000000001
KGZ,2005,1.052
KGZ,2006,1.0329999999999999
KGZ,2007,1.228
KGZ,2008,1.3999999999999999
KGZ,2009,1.2430000000000001
KGZ,2010,1.157
KGZ,2011,1.3620000000000001
KGZ,2012,1.7709999999999999
KGZ,2013,1.679
KGZ,2014,1.7350000000000001
KGZ,2015,1.71
KGZ,2016,1.575
KGZ,2017,1.5049999999999999
KGZ,2018,1.762
KGZ,2019,1.393
KGZ,2020,1.2529999999999999
KHM,1990,0.17100000000000001
KHM,1991,0.17000000000000001
KHM,1992,0.16600000000000001
KHM,1993,0.161
KHM,1994,0.154
KHM,1995,0.14999999999999999
KHM,1996,0.14000000000000001
KHM,1997,0.127
KHM,1998,0.156
KHM,1999,0.154
KHM,2000,0.16
KHM,2001,0.17699999999999999
KHM,2002,0.16800000000000001
KHM,2003,0.17299999999999999
KHM,2004,0.16900000000000001
KHM,2005,0.16400000000000001
KHM,2006,0.20899999999999999
KHM,2007,0.252
KHM,2008,0.28000000000000003
KHM,2009,0.32100000000000001
KHM,2010,0.34899999999999998
KHM,2011,0.35799999999999998
KHM,2012,0.373
KHM,2013,0.371
KHM,2014,0.435
KHM,2015,0.52400000000000002
KHM,2016,0.67100000000000004
KHM,2017,0.752
KHM,2018,0.85599999999999998
KHM,2019,1.1299999999999999
KHM,2020,1.2549999999999999
KIR,1990,0.29399999999999998
KIR,1991,0.28799999999999998
KIR,1992,0.33000000000000002
KIR,1993,0.372
KIR,1994,0.36599999999999999
KIR,1995,0.36099999999999999
KIR,1996,0.39900000000000002
KIR,1997,0.34799999999999998
KIR,1998,0.34200000000000003
KIR,1999,0.33600000000000002
KIR,2000,0.41299999999999998
KIR,2001,0.36499999999999999
KIR,2002,0.437
KIR,2003,0.42799999999999999
KIR,2004,0.45800000000000002
KIR,2005,0.48599999999999999
KIR,2006,0.51300000000000001
KIR,2007,0.503
KIR,2008,0.45700000000000002
KIR,2009,0.44700000000000001
KIR,2010,0.53900000000000003
KIR,2011,0.497
KIR,2012,0.48899999999999999
KIR,2013,0.48299999999999998
KIR,2014,0.47699999999999998
KIR,2015,0.502
KIR,2016,0.46400000000000002
KIR,2017,0.57899999999999996
KIR,2018,0.56999999999999995
KIR,2019,0.56200000000000006
KIR,2020,0.55200000000000005
KNA,1990,2.6259999999999999
KNA,1991,2.6309999999999998
KNA,1992,2.698
KNA,1993,2.7519999999999998
KNA,1994,2.8929999999999998
KNA,1995,2.9420000000000002
KNA,1996,3.0739999999999998
KNA,1997,3.2040000000000002
KNA,1998,3.4129999999999998
KNA,1999,3.5310000000000001
KNA,2000,3.8039999999999998
KNA,2001,3.8410000000000002
KNA,2002,4.2169999999999996
KNA,2003,4.2030000000000003
KNA,2004,4.5069999999999997
KNA,2005,4.1799999999999997
KNA,2006,4.3250000000000002
KNA,2007,4.6260000000000003
KNA,2008,4.6139999999999999
KNA,2009,4.6829999999999998
KNA,2010,4.6900000000000004
KNA,2011,4.8419999999999996
KNA,2012,4.75
KNA,2013,4.7460000000000004
KNA,2014,4.8220000000000001
KNA,2015,4.9000000000000004
KNA,2016,5.0570000000000004
KNA,2017,5.1369999999999996
KNA,2018,5.2969999999999997
KNA,2019,5.5380000000000003
KNA,2020,5.157
KOR,1990,5.6829999999999998
KOR,1991,6.2039999999999997
KOR,1992,6.7160000000000002
KOR,1993,7.3559999999999999
KOR,1994,7.8810000000000002
KOR,1995,8.4570000000000007
KOR,1996,9.2249999999999996
KOR,1997,9.6859999999999999
KOR,1998,8.1769999999999996
KOR,1999,8.8279999999999994
KOR,2000,9.4079999999999995
KOR,2001,9.6850000000000005
KOR,2002,10.065
KOR,2003,10.212
KOR,2004,10.302
KOR,2005,10.422000000000001
KOR,2006,10.488
KOR,2007,10.829000000000001
KOR,2008,11.015000000000001
KOR,2009,11.077999999999999
KOR,2010,12.186999999999999
KOR,2011,12.69
KOR,2012,12.66
KOR,2013,12.673999999999999
KOR,2014,12.452999999999999
KOR,2015,12.439
KOR,2016,12.435
KOR,2017,12.712999999999999
KOR,2018,12.977
KOR,2019,12.481
KOR,2020,11.523999999999999
KWT,1990,22.472999999999999
KWT,1991,364.791
KWT,1992,18.155000000000001
KWT,1993,29.401
KWT,1994,34.405999999999999
KWT,1995,33.460000000000001
KWT,1996,29.919
KWT,1997,31.753
KWT,1998,28.687999999999999
KWT,1999,28.992000000000001
KWT,2000,28.126999999999999
KWT,2001,29.440000000000001
KWT,2002,29.181999999999999
KWT,2003,29.617999999999999
KWT,2004,30.526
KWT,2005,33.357999999999997
KWT,2006,32.232999999999997
KWT,2007,30.821000000000002
KWT,2008,31.847999999999999
KWT,2009,31.777000000000001
KWT,2010,30.481999999999999
KWT,2011,27.818999999999999
KWT,2012,30.327000000000002
KWT,2013,23.675000000000001
KWT,2014,20.457999999999998
KWT,2015,24.337
KWT,2016,25.978999999999999
KWT,2017,24.071999999999999
KWT,2018,23.696999999999999
KWT,2019,23.559000000000001
KWT,2020,20.477
LAO,1990,0.11899999999999999
LAO,1991,0.123
LAO,1992,0.13
LAO,1993,0.13
LAO,1994,0.13100000000000001
LAO,1995,0.13600000000000001
LAO,1996,0.14899999999999999
LAO,1997,0.154
LAO,1998,0.156
LAO,1999,0.158
LAO,2000,0.17699999999999999
LAO,2001,0.192
LAO,2002,0.20799999999999999
LAO,2003,0.214
LAO,2004,0.222
LAO,2005,0.22800000000000001
LAO,2006,0.29499999999999998
LAO,2007,0.30299999999999999
LAO,2008,0.34699999999999998
LAO,2009,0.42699999999999999
LAO,2010,0.47399999999999998
LAO,2011,0.48199999999999998
LAO,2012,0.51100000000000001
LAO,2013,0.63500000000000001
LAO,2014,0.65400000000000003
LAO,2015,1.3500000000000001
LAO,2016,2.375
LAO,2017,2.7959999999999998
LAO,2018,2.8730000000000002
LAO,2019,2.5339999999999998
LAO,2020,2.4900000000000002
LBN,1990,2.1890000000000001
LBN,1991,2.2120000000000002
LBN,1992,2.5960000000000001
LBN,1993,2.71
LBN,1994,2.8559999999999999
LBN,1995,3.0939999999999999
LBN,1996,3.161
LBN,1997,3.6749999999999998
LBN,1998,3.895
LBN,1999,3.8610000000000002
LBN,2000,3.5720000000000001
LBN,2001,3.7269999999999999
LBN,2002,3.6389999999999998
LBN,2003,4.0940000000000003
LBN,2004,3.742
LBN,2005,3.5649999999999999
LBN,2006,3.113
LBN,2007,2.8380000000000001
LBN,2008,3.536
LBN,2009,4.1980000000000004
LBN,2010,3.9670000000000001
LBN,2011,3.976
LBN,2012,4.2649999999999997
LBN,2013,3.859
LBN,2014,3.7799999999999998
LBN,2015,3.9750000000000001
LBN,2016,4.181
LBN,2017,4.516
LBN,2018,4.3129999999999997
LBN,2019,4.3390000000000004
LBN,2020,4.1550000000000002
LBR,1990,0.20499999999999999
LBR,1991,0.191
LBR,1992,0.189
LBR,1993,0.19400000000000001
LBR,1994,0.193
LBR,1995,0.192
LBR,1996,0.191
LBR,1997,0.185
LBR,1998,0.17699999999999999
LBR,1999,0.13300000000000001
LBR,2000,0.13700000000000001
LBR,2001,0.13700000000000001
LBR,2002,0.14000000000000001
LBR,2003,0.14799999999999999
LBR,2004,0.17199999999999999
LBR,2005,0.19700000000000001
LBR,2006,0.192
LBR,2007,0.17100000000000001
LBR,2008,0.13900000000000001
LBR,2009,0.13200000000000001
LBR,2010,0.17499999999999999
LBR,2011,0.19500000000000001
LBR,2012,0.20899999999999999
LBR,2013,0.19600000000000001
LBR,2014,0.161
LBR,2015,0.14999999999999999
LBR,2016,0.13600000000000001
LBR,2017,0.13800000000000001
LBR,2018,0.123
LBR,2019,0.185
LBR,2020,0.151
LBY,1990,8.2140000000000004
LBY,1991,9.3789999999999996
LBY,1992,7.9790000000000001
LBY,1993,8.1780000000000008
LBY,1994,10.651
LBY,1995,11.125999999999999
LBY,1996,10.818
LBY,1997,10.224
LBY,1998,10.048
LBY,1999,9.6319999999999997
LBY,2000,10.036
LBY,2001,9.8290000000000006
LBY,2002,9.5350000000000001
LBY,2003,9.8729999999999993
LBY,2004,9.9109999999999996
LBY,2005,9.5559999999999992
LBY,2006,8.6029999999999998
LBY,2007,7.2720000000000002
LBY,2008,7.9699999999999998
LBY,2009,8.109
LBY,2010,9.1029999999999998
LBY,2011,8.4410000000000007
LBY,2012,9.9700000000000006
LBY,2013,8.1440000000000001
LBY,2014,10.634
LBY,2015,9.3179999999999996
LBY,2016,8.6519999999999992
LBY,2017,9.9559999999999995
LBY,2018,9.1460000000000008
LBY,2019,10.614000000000001
LBY,2020,5.125
LCA,1990,1.302
LCA,1991,1.339
LCA,1992,1.5
LCA,1993,1.631
LCA,1994,1.7829999999999999
LCA,1995,1.8540000000000001
LCA,1996,1.948
LCA,1997,1.921
LCA,1998,2.0840000000000001
LCA,1999,2.1509999999999998
LCA,2000,2.1480000000000001
LCA,2001,2.2410000000000001
LCA,2002,2.1989999999999998
LCA,2003,2.3159999999999998
LCA,2004,2.4319999999999999
LCA,2005,2.3690000000000002
LCA,2006,2.484
LCA,2007,2.512
LCA,2008,2.5179999999999998
LCA,2009,2.5019999999999998
LCA,2010,2.8300000000000001
LCA,2011,2.8149999999999999
LCA,2012,2.823
LCA,2013,2.8109999999999999
LCA,2014,2.798
LCA,2015,2.7440000000000002
LCA,2016,2.6909999999999998
LCA,2017,2.8050000000000002
LCA,2018,2.8769999999999998
LCA,2019,2.8250000000000002
LCA,2020,2.734
LIE,1990,6.8819999999999997
LIE,1991,7.0410000000000004
LIE,1992,6.9560000000000004
LIE,1993,7.1210000000000004
LIE,1994,6.5670000000000002
LIE,1995,6.5750000000000002
LIE,1996,6.5389999999999997
LIE,1997,6.8399999999999999
LIE,1998,7.0880000000000001
LIE,1999,6.9180000000000001
LIE,2000,6.5439999999999996
LIE,2001,6.4139999999999997
LIE,2002,6.5149999999999997
LIE,2003,6.7279999999999998
LIE,2004,6.6660000000000004
LIE,2005,6.5960000000000001
LIE,2006,6.6020000000000003
LIE,2007,5.694
LIE,2008,6.1879999999999997
LIE,2009,5.7450000000000001
LIE,2010,5.2960000000000003
LIE,2011,4.8689999999999998
LIE,2012,5.0590000000000002
LIE,2013,5.2119999999999997
LIE,2014,4.3339999999999996
LIE,2015,4.266
LIE,2016,3.976
LIE,2017,4.1050000000000004
LIE,2018,3.7360000000000002
LIE,2019,3.8650000000000002
LIE,2020,3.6499999999999999
LKA,1990,0.23300000000000001
LKA,1991,0.249
LKA,1992,0.30099999999999999
LKA,1993,0.28899999999999998
LKA,1994,0.309
LKA,1995,0.32500000000000001
LKA,1996,0.38300000000000001
LKA,1997,0.40600000000000003
LKA,1998,0.40999999999999998
LKA,1999,0.442
LKA,2000,0.51800000000000002
LKA,2001,0.51800000000000002
LKA,2002,0.54500000000000004
LKA,2003,0.53900000000000003
LKA,2004,0.59299999999999997
LKA,2005,0.57699999999999996
LKA,2006,0.56499999999999995
LKA,2007,0.57799999999999996
LKA,2008,0.56499999999999995
LKA,2009,0.60599999999999998
LKA,2010,0.60799999999999998
LKA,2011,0.68899999999999995
LKA,2012,0.72699999999999998
LKA,2013,0.66200000000000003
LKA,2014,0.79200000000000004
LKA,2015,0.88300000000000001
LKA,2016,1.02
LKA,2017,1.004
LKA,2018,0.90500000000000003
LKA,2019,0.94199999999999995
LKA,2020,0.90500000000000003
LSO,1990,0.81399999999999995
LSO,1991,0.82899999999999996
LSO,1992,0.84699999999999998
LSO,1993,0.85699999999999998
LSO,1994,0.86899999999999999
LSO,1995,0.875
LSO,1996,0.88100000000000001
LSO,1997,0.89000000000000001
LSO,1998,0.90200000000000002
LSO,1999,0.91100000000000003
LSO,2000,0.92300000000000004
LSO,2001,0.93600000000000005
LSO,2002,0.95499999999999996
LSO,2003,0.97299999999999998
LSO,2004,1.004
LSO,2005,1.03
LSO,2006,1.0449999999999999
LSO,2007,1.0620000000000001
LSO,2008,1.079
LSO,2009,1.119
LSO,2010,1.1399999999999999
LSO,2011,1.3700000000000001
LSO,2012,1.3720000000000001
LSO,2013,1.0329999999999999
LSO,2014,1.0780000000000001
LSO,2015,0.97099999999999997
LSO,2016,0.95099999999999996
LSO,2017,1.0600000000000001
LSO,2018,0.99199999999999999
LSO,2019,0.98999999999999999
LSO,2020,0.88800000000000001
LTU,1990,9.6720000000000006
LTU,1991,10.218
LTU,1992,5.7249999999999996
LTU,1993,4.4340000000000002
LTU,1994,4.3140000000000001
LTU,1995,4.1509999999999998
LTU,1996,4.3730000000000002
LTU,1997,4.2430000000000003
LTU,1998,4.5090000000000003
LTU,1999,3.8180000000000001
LTU,2000,3.383
LTU,2001,3.6259999999999999
LTU,2002,3.6779999999999999
LTU,2003,3.7069999999999999
LTU,2004,3.9249999999999998
LTU,2005,4.173
LTU,2006,4.3410000000000002
LTU,2007,4.7889999999999997
LTU,2008,4.6639999999999997
LTU,2009,4.056
LTU,2010,4.4550000000000001
LTU,2011,4.609
LTU,2012,4.7030000000000003
LTU,2013,4.444
LTU,2014,4.3789999999999996
LTU,2015,4.4889999999999999
LTU,2016,4.5659999999999998
LTU,2017,4.6929999999999996
LTU,2018,4.7869999999999999
LTU,2019,4.883
LTU,2020,4.8289999999999997
LUX,1990,30.937999999999999
LUX,1991,32.109000000000002
LUX,1992,31.097999999999999
LUX,1993,31.062000000000001
LUX,1994,28.623999999999999
LUX,1995,22.375
LUX,1996,22.199999999999999
LUX,1997,20.402000000000001
LUX,1998,18.052
LUX,1999,18.885999999999999
LUX,2000,19.952999999999999
LUX,2001,20.838000000000001
LUX,2002,22.353999999999999
LUX,2003,23.129000000000001
LUX,2004,25.782
LUX,2005,25.949000000000002
LUX,2006,25.177
LUX,2007,23.533000000000001
LUX,2008,22.835999999999999
LUX,2009,21.315999999999999
LUX,2010,22.053999999999998
LUX,2011,21.384
LUX,2012,20.449999999999999
LUX,2013,18.998999999999999
LUX,2014,17.629000000000001
LUX,2015,16.388999999999999
LUX,2016,15.555999999999999
LUX,2017,15.509
LUX,2018,15.715
LUX,2019,15.722
LUX,2020,12.795999999999999
LVA,1990,7.391
LVA,1991,6.7649999999999997
LVA,1992,5.4279999999999999
LVA,1993,4.6500000000000004
LVA,1994,4.1130000000000004
LVA,1995,3.6739999999999999
LVA,1996,3.7480000000000002
LVA,1997,3.5670000000000002
LVA,1998,3.4460000000000002
LVA,1999,3.2280000000000002
LVA,2000,2.9900000000000002
LVA,2001,3.206
LVA,2002,3.254
LVA,2003,3.375
LVA,2004,3.415
LVA,2005,3.4870000000000001
LVA,2006,3.7450000000000001
LVA,2007,3.9249999999999998
LVA,2008,3.7650000000000001
LVA,2009,3.4809999999999999
LVA,2010,4.0780000000000003
LVA,2011,3.7909999999999999
LVA,2012,3.6960000000000002
LVA,2013,3.661
LVA,2014,3.597
LVA,2015,3.6720000000000002
LVA,2016,3.6789999999999998
LVA,2017,3.714
LVA,2018,4.069
LVA,2019,3.988
LVA,2020,3.6819999999999999
MAC,1990,2.5670000000000002
MAC,1991,2.6699999999999999
MAC,1992,2.6280000000000001
MAC,1993,2.8919999999999999
MAC,1994,3.024
MAC,1995,2.8210000000000002
MAC,1996,3.1960000000000002
MAC,1997,3.2930000000000001
MAC,1998,3.4140000000000001
MAC,1999,3.3130000000000002
MAC,2000,3.4940000000000002
MAC,2001,3.5070000000000001
MAC,2002,3.0449999999999999
MAC,2003,3.0310000000000001
MAC,2004,3.282
MAC,2005,3.395
MAC,2006,2.859
MAC,2007,2.6099999999999999
MAC,2008,2.1059999999999999
MAC,2009,3.4470000000000001
MAC,2010,2.194
MAC,2011,2.2469999999999999
MAC,2012,1.927
MAC,2013,1.6519999999999999
MAC,2014,2.1190000000000002
MAC,2015,2.8500000000000001
MAC,2016,2.8069999999999999
MAC,2017,2.9809999999999999
MAC,2018,1.885
MAC,2019,1.8069999999999999
MAC,2020,1.5129999999999999
MAR,1990,0.91500000000000004
MAR,1991,0.95499999999999996
MAR,1992,0.98099999999999998
MAR,1993,1.046
MAR,1994,1.0820000000000001
MAR,1995,1.089
MAR,1996,1.101
MAR,1997,1.1020000000000001
MAR,1998,1.1180000000000001
MAR,1999,1.141
MAR,2000,1.1679999999999999
MAR,2001,1.2769999999999999
MAR,2002,1.278
MAR,2003,1.2370000000000001
MAR,2004,1.4099999999999999
MAR,2005,1.4710000000000001
MAR,2006,1.5029999999999999
MAR,2007,1.5680000000000001
MAR,2008,1.625
MAR,2009,1.5880000000000001
MAR,2010,1.6739999999999999
MAR,2011,1.667
MAR,2012,1.7070000000000001
MAR,2013,1.675
MAR,2014,1.6719999999999999
MAR,2015,1.6899999999999999
MAR,2016,1.669
MAR,2017,1.724
MAR,2018,1.7390000000000001
MAR,2019,1.8979999999999999
MAR,2020,1.764
MCO,1990,
MCO,1991,
MCO,1992,
MCO,1993,
MCO,1994,
MCO,1995,
MCO,1996,
MCO,1997,
MCO,1998,
MCO,1999,
MCO,2000,
MCO,2001,
MCO,2002,
MCO,2003,
MCO,2004,
MCO,2005,
MCO,2006,
MCO,2007,
MCO,2008,
MCO,2009,
MCO,2010,
MCO,2011,
MCO,2012,
MCO,2013,
MCO,2014,
MCO,2015,
MCO,2016,
MCO,2017,
MCO,2018,
MCO,2019,
MCO,2020,
MDA,1990,8.2010000000000005
MDA,1991,6.6459999999999999
MDA,1992,4.7080000000000002
MDA,1993,3.5619999999999998
MDA,1994,2.802
MDA,1995,2.5840000000000001
MDA,1996,2.6640000000000001
MDA,1997,1.6759999999999999
MDA,1998,1.492
MDA,1999,1.095
MDA,2000,0.84399999999999997
MDA,2001,0.90400000000000003
MDA,2002,0.97799999999999998
MDA,2003,1.075
MDA,2004,1.1399999999999999
MDA,2005,1.238
MDA,2006,1.2829999999999999
MDA,2007,1.2929999999999999
MDA,2008,1.373
MDA,2009,1.2250000000000001
MDA,2010,1.3300000000000001
MDA,2011,1.3899999999999999
MDA,2012,1.3680000000000001
MDA,2013,1.4370000000000001
MDA,2014,1.423
MDA,2015,1.456
MDA,2016,1.516
MDA,2017,1.5940000000000001
MDA,2018,1.6970000000000001
MDA,2019,1.728
MDA,2020,1.6659999999999999
MDG,1990,0.078
MDG,1991,0.083000000000000004
MDG,1992,0.078
MDG,1993,0.078
MDG,1994,0.085000000000000006
MDG,1995,0.085000000000000006
MDG,1996,0.085999999999999993
MDG,1997,0.10199999999999999
MDG,1998,0.105
MDG,1999,0.11
MDG,2000,0.11799999999999999
MDG,2001,0.10299999999999999
MDG,2002,0.070000000000000007
MDG,2003,0.094
MDG,2004,0.097000000000000003
MDG,2005,0.090999999999999998
MDG,2006,0.085000000000000006
MDG,2007,0.085000000000000006
MDG,2008,0.085000000000000006
MDG,2009,0.079000000000000001
MDG,2010,0.084000000000000005
MDG,2011,0.10199999999999999
MDG,2012,0.113
MDG,2013,0.127
MDG,2014,0.12
MDG,2015,0.123
MDG,2016,0.125
MDG,2017,0.14199999999999999
MDG,2018,0.13100000000000001
MDG,2019,0.14699999999999999
MDG,2020,0.13100000000000001
MDV,1990,0.75
MDV,1991,0.66400000000000003
MDV,1992,0.96799999999999997
MDV,1993,0.79300000000000004
MDV,1994,0.78900000000000003
MDV,1995,0.97099999999999997
MDV,1996,1.103
MDV,1997,1.232
MDV,1998,1.1020000000000001
MDV,1999,1.5189999999999999
MDV,2000,1.5980000000000001
MDV,2001,1.6100000000000001
MDV,2002,2.0230000000000001
MDV,2003,1.718
MDV,2004,2.2000000000000002
MDV,2005,1.9610000000000001
MDV,2006,2.3700000000000001
MDV,2007,2.4049999999999998
MDV,2008,2.496
MDV,2009,2.5350000000000001
MDV,2010,2.5790000000000002
MDV,2011,2.6379999999999999
MDV,2012,2.8700000000000001
MDV,2013,2.738
MDV,2014,3.1890000000000001
MDV,2015,2.9950000000000001
MDV,2016,3.2320000000000002
MDV,2017,3.302
MDV,2018,3.6709999999999998
MDV,2019,4.0869999999999997
MDV,2020,3.3420000000000001
MEX,1990,3.8250000000000002
MEX,1991,3.907
MEX,1992,3.8639999999999999
MEX,1993,3.8530000000000002
MEX,1994,3.9380000000000002
MEX,1995,3.6419999999999999
MEX,1996,3.694
MEX,1997,3.855
MEX,1998,3.9870000000000001
MEX,1999,3.9750000000000001
MEX,2000,3.9689999999999999
MEX,2001,4.0709999999999997
MEX,2002,4.04
MEX,2003,4.234
MEX,2004,4.2009999999999996
MEX,2005,4.3799999999999999
MEX,2006,4.4240000000000004
MEX,2007,4.3540000000000001
MEX,2008,4.2850000000000001
MEX,2009,4.1100000000000003
MEX,2010,4.0170000000000003
MEX,2011,4.194
MEX,2012,4.2930000000000001
MEX,2013,4.1859999999999999
MEX,2014,4.0410000000000004
MEX,2015,3.96
MEX,2016,3.9169999999999998
MEX,2017,3.7629999999999999
MEX,2018,3.7599999999999998
MEX,2019,3.7229999999999999
MEX,2020,3.383
MHL,1990,
MHL,1991,
MHL,1992,1.6579999999999999
MHL,1993,1.7110000000000001
MHL,1994,1.766
MHL,1995,1.821
MHL,1996,1.877
MHL,1997,1.859
MHL,1998,1.8420000000000001
MHL,1999,1.8240000000000001
MHL,2000,1.95
MHL,2001,2.0059999999999998
MHL,2002,2.137
MHL,2003,2.1280000000000001
MHL,2004,2.1930000000000001
MHL,2005,2.1869999999999998
MHL,2006,2.3250000000000002
MHL,2007,2.464
MHL,2008,2.464
MHL,2009,2.5350000000000001
MHL,2010,2.6040000000000001
MHL,2011,2.6110000000000002
MHL,2012,2.6360000000000001
MHL,2013,2.746
MHL,2014,2.7949999999999999
MHL,2015,2.927
MHL,2016,2.9940000000000002
MHL,2017,3.149
MHL,2018,3.2349999999999999
MHL,2019,3.3290000000000002
MHL,2020,3.4300000000000002
MKD,1990,5.3780000000000001
MKD,1991,3.7879999999999998
MKD,1992,4.1299999999999999
MKD,1993,3.7869999999999999
MKD,1994,3.9660000000000002
MKD,1995,3.9660000000000002
MKD,1996,4.6790000000000003
MKD,1997,4.1689999999999996
MKD,1998,4.7350000000000003
MKD,1999,4.2880000000000003
MKD,2000,4.1159999999999997
MKD,2001,4.0129999999999999
MKD,2002,3.778
MKD,2003,4.0999999999999996
MKD,2004,3.944
MKD,2005,4.1130000000000004
MKD,2006,4.141
MKD,2007,4.3289999999999997
MKD,2008,4.3150000000000004
MKD,2009,4.0019999999999998
MKD,2010,3.988
MKD,2011,4.3239999999999998
MKD,2012,4.1710000000000003
MKD,2013,3.702
MKD,2014,3.5870000000000002
MKD,2015,3.3929999999999998
MKD,2016,3.3679999999999999
MKD,2017,3.653
MKD,2018,3.4660000000000002
MKD,2019,4.0179999999999998
MKD,2020,3.7290000000000001
MLI,1990,0.045999999999999999
MLI,1991,0.044999999999999998
MLI,1992,0.048000000000000001
MLI,1993,0.051999999999999998
MLI,1994,0.055
MLI,1995,0.058000000000000003
MLI,1996,0.062
MLI,1997,0.068000000000000005
MLI,1998,0.085000000000000006
MLI,1999,0.085999999999999993
MLI,2000,0.091999999999999998
MLI,2001,0.098000000000000004
MLI,2002,0.098000000000000004
MLI,2003,0.098000000000000004
MLI,2004,0.108
MLI,2005,0.108
MLI,2006,0.11
MLI,2007,0.123
MLI,2008,0.13100000000000001
MLI,2009,0.122
MLI,2010,0.13100000000000001
MLI,2011,0.13800000000000001
MLI,2012,0.14399999999999999
MLI,2013,0.157
MLI,2014,0.17399999999999999
MLI,2015,0.183
MLI,2016,0.223
MLI,2017,0.24099999999999999
MLI,2018,0.254
MLI,2019,0.26600000000000001
MLI,2020,0.29199999999999998
MLT,1990,6.5979999999999999
MLT,1991,6.1180000000000003
MLT,1992,6.1189999999999998
MLT,1993,7.6289999999999996
MLT,1994,6.9690000000000003
MLT,1995,6.3769999999999998
MLT,1996,6.5369999999999999
MLT,1997,6.5430000000000001
MLT,1998,6.4119999999999999
MLT,1999,6.4820000000000002
MLT,2000,6.1719999999999997
MLT,2001,6.7939999999999996
MLT,2002,6.774
MLT,2003,7.2530000000000001
MLT,2004,6.9349999999999996
MLT,2005,6.4109999999999996
MLT,2006,6.391
MLT,2007,6.5380000000000003
MLT,2008,6.4950000000000001
MLT,2009,6.0860000000000003
MLT,2010,6.1970000000000001
MLT,2011,6.1420000000000003
MLT,2012,6.444
MLT,2013,5.6710000000000003
MLT,2014,5.5640000000000001
MLT,2015,3.8149999999999999
MLT,2016,3.0219999999999998
MLT,2017,3.2850000000000001
MLT,2018,3.194
MLT,2019,3.2719999999999998
MLT,2020,3.089
MMR,1990,0.106
MMR,1991,0.10199999999999999
MMR,1992,0.11799999999999999
MMR,1993,0.128
MMR,1994,0.14699999999999999
MMR,1995,0.16200000000000001
MMR,1996,0.16700000000000001
MMR,1997,0.17000000000000001
MMR,1998,0.182
MMR,1999,0.19900000000000001
MMR,2000,0.22600000000000001
MMR,2001,0.193
MMR,2002,0.20200000000000001
MMR,2003,0.214
MMR,2004,0.26700000000000002
MMR,2005,0.24299999999999999
MMR,2006,0.26800000000000002
MMR,2007,0.26700000000000002
MMR,2008,0.20200000000000001
MMR,2009,0.20999999999999999
MMR,2010,0.26800000000000002
MMR,2011,0.30599999999999999
MMR,2012,0.23699999999999999
MMR,2013,0.253
MMR,2014,0.313
MMR,2015,0.42799999999999999
MMR,2016,0.41099999999999998
MMR,2017,0.45500000000000002
MMR,2018,0.65100000000000002
MMR,2019,0.63900000000000001
MMR,2020,0.65200000000000002
MNE,1990,3.5600000000000001
MNE,1991,2.5059999999999998
